031560 -39000 聯發科第一14購01
087443 -39000 A50正2群益09購02
086217 -39000 台達電統一0A購03
1589 -39000 永冠-KY         
2527 -39000 宏璟            
034675 -39000 聯詠凱基0B購05  
033437 -39000 聯發科元大0C購08
085571 -39000 宏碁兆豐08購02  
083821 -39000 聯電凱基0C購01  
2371 -39600 大同            
3311 -39928 閎暉            
032456 -40000 鈺齊元大0B購01  
032858 -40000 矽統群益0B購03  
035892 -40000 祥碩國票12購01  
030176 -40000 威鋒電國泰0C購01
030201 -40000 群光凱基0A購01  
030089 -40000 喬山永豐0A購01  
031347 -40000 精成科元大0A購01
035521 -40000 滬深2X群益0B購02
035495 -40000 友達國泰12購01  
089653 -40000 立積國票0B購01  
089937 -40000 全漢永豐0A購01  
089192 -40000 美律凱基12購01  
086012 -40000 日月光元大08購05
085991 -40000 技嘉元大08購02  
086938 -40000 奇力新元大0A購01
086555 -40000 亞光元大0C購01  
088181 -40000 松翰麥證0B購01  
087707 -40000 台達電統一0B購01
035422 -40000 聯電元大0B購05  
033516 -40000 智邦台新0B購01  
035356 -40000 國巨兆豐11購01  
036004 -40000 台玻凱基0C購04  
033958 -40000 台積電富邦12購03
05673P -40000 臺股指中信0A售02
05962P -40000 元金2X凱基09售02
06112P -40000 華邦電群益07售04
06627P -40000 臺股指中信11售05
06620P -40000 國巨元富0C售09  
06547P -40000 臺股指元大09售09
07126P -40000 臺股指元大0C售25
07127P -40000 長榮國票0C售06  
07140P -40000 台灣50群益0B售04
07026P -40000 台表科凱基0B售02
07082P -40000 中鋼元富0B售06  
068410 -40000 緯穎元富07購02  
06871P -40000 臺股指凱基0A售14
084723 -40000 為升元大08購01  
084602 -40000 華晶科永豐08購02
084276 -40000 致新國票08購02  
081355 -40000 光磊凱基08購01  
083142 -40000 帆宣凱基09購02  
083062 -40000 凱美永豐07購03  
079472 -40000 智邦兆豐07購01  
080802 -40000 聯發科凱基08購05
078232 -40000 南亞科元富09購03
078058 -40000 強茂元大07購01  
085418 -40000 創意元大09購02  
085146 -40000 國巨永豐08購03  
6166 -40000 凌華            
031115 -41000 正文群益0B購01  
032189 -41000 台達電群益0B購01
035802 -41000 威致凱基0B購01  
032904 -41000 南亞科日盛0C購01
032050 -41000 威盛國票0B購01  
087179 -41000 上証2X群益09購04
086852 -41000 矽創元大0A購01  
085959 -41000 光罩凱基08購02  
086353 -41000 緯創元大09購02  
088543 -41000 鴻海群益0B購04  
089757 -41000 美利達統一0B購01
2908 -41000 特力            
07031P -41000 中鋼日盛0B售03  
06490P -41000 臺股指元大0A售21
05853P -41000 華邦電凱基07售06
035263 -41000 愛普凱基11購02  
034887 -41000 圓展群益0B購01  
034816 -41000 全新群益11購01  
034520 -41000 台橡元富0B購03  
036040 -41000 南電統一0C購02  
083591 -41000 順德國票08購02  
6205 -41000 詮欣            
032404 -42000 台泥元大0A購02  
030918 -42000 南紡群益0A購03  
088594 -42000 矽創統一0B購06  
086330 -42000 聯電元大09購02  
035348 -42000 南電元富0B購01  
04480P -42000 金像電元富0A售01
035998 -42000 景碩永豐0C購01  
034329 -42000 台橡群益0B購01  
079506 -42000 榮成康和06購01  
030809 -43000 台積電富邦11購01
033263 -43000 盛群元大0B購01  
033247 -43000 強茂元大0B購01  
03017X -43000 元展17          
033034 -43000 大立光群益0B購02
035896 -43000 京元電國泰12購01
035781 -43000 嘉聯益富邦0C購01
035568 -43000 佳世達元富0C購02
086937 -43000 奇力新元大09購03
086608 -43000 瀚宇博永豐09購01
086568 -43000 圓展元大0B購01  
087119 -43000 日月光元大0B購02
087112 -43000 聯發科元大09購07
089437 -43000 南亞科群益09購02
034691 -43000 國巨群益0B購04  
04710P -43000 T50正2中信0B售01
035371 -43000 南亞凱基0B購02  
06892P -43000 中鋼統一0A售01  
075534 -43000 台積電國票0B購01
035823 -44000 聚陽元大0B購03  
033386 -44000 宏達電元大11購03
032881 -44000 華晶科凱基0A購02
031182 -44000 萬海永豐0A購02  
030602 -44000 仁寶元大0A購01  
088416 -44000 台積電群益0C購02
088733 -44000 為升永豐09購02  
087582 -44000 友達元大09購13  
087912 -44000 微星群益0A購01  
086332 -44000 廣宇元大0B購01  
085730 -44000 中纖兆豐08購01  
3515 -44000 華擎            
07188P -44000 長榮凱基11售06  
033459 -44000 智原群益0C購01  
034822 -44000 華邦電富邦0C購01
033786 -44000 友達元大0B購07  
034151 -44000 亞光凱基0B購02  
080684 -44000 台積電富邦09購02
083786 -44000 台積電康和0A購01
082500 -44000 台勝科統一0A購01
082198 -44000 乙盛永豐07購01  
085008 -44000 滬深2X元大08購10
085382 -44000 南電群益08購04  
031244 -45000 南亞科群益0B購05
033255 -45000 聯詠元大0B購02  
033175 -45000 台航永豐0B購01  
032475 -45000 嘉晶中信0A購01  
032038 -45000 華榮國票0B購01  
033006 -45000 同欣電元富0A購02
033318 -45000 中石化凱基11購02
031721 -45000 台積電群益12購02
032631 -45000 台達電統一0B購02
031856 -45000 宏達電中信11購01
03750C -45000 T50反1元大09牛04
035073 -45000 長榮群益0B購13  
086015 -45000 盛群元大08購03  
086319 -45000 盛群凱基0A購01  
086706 -45000 華邦電元大09購02
087373 -45000 台達化元大09購01
088739 -45000 瑞軒永豐09購02  
089925 -45000 中化永豐0A購01  
1532 -45000 勤美            
1725 -45000 元禎            
034105 -45000 聯電群益11購01  
034230 -45000 聯詠康和0B購01  
035267 -45000 群創統一0B購16  
05636P -45000 臺股指中信0B售03
034863 -45000 群創元大0B購13  
034951 -45000 華新科凱基0B購02
035124 -45000 聯詠永豐0B購02  
033535 -45000 台泥富邦0C購01  
035297 -45000 新唐國票0C購02  
079342 -45000 上証2X凱基08購01
2455 -45140 全新            
035860 -46000 國喬元富13購01  
031313 -46000 SGBR2X元大0A購02
030749 -46000 華晶科元大0A購03
035285 -46000 旺宏國票0C購01  
080215 -46000 台聚元大08購02  
080996 -46000 群光永豐07購01  
078118 -46000 強茂元富09購02  
081827 -46000 華新科凱基09購01
081330 -46000 台苯群益08購01  
085456 -46000 聯發科元富0A購07
085079 -46000 聯詠永豐08購01  
030039 -47000 長興元大12購01  
031098 -47000 旺宏群益0C購03  
031750 -47000 宏達電凱基14購01
087860 -47000 臺股指國票09購24
086936 -47000 奇力新元大09購02
086078 -47000 智邦富邦0A購01  
035154 -47000 群創統一0C購13  
035460 -47000 富邦金國票0C購02
035720 -47000 欣興元大0B購08  
035732 -47000 儒鴻國票0B購02  
034557 -47000 國巨群益0B購03  
06007P -47000 台積電群益07售13
034348 -47000 威盛元富12購01  
085156 -47000 華邦電凱基0A購03
084990 -47000 聯發科群益09購01
084921 -47000 華通元大08購03  
085261 -47000 盛群國泰0A購01  
084697 -47000 宏碁統一0A購02  
078825 -47000 瑞昱國票08購01  
031928 -48000 華夏元富0A購01  
032061 -48000 新唐國票0B購01  
031075 -48000 乙盛元大11購02  
033259 -48000 群創元大0B購07  
086708 -48000 微星元大09購01  
086437 -48000 友達中信0A購03  
088217 -48000 惠特統一0C購01  
087141 -48000 瑞昱國票0A購02  
088826 -48000 精成科元大09購04
089047 -48000 立積群益0A購02  
034662 -48000 愛普永豐0B購02  
033579 -48000 和桐凱基11購01  
06905P -48000 臺股指中信12售02
082964 -48000 台達電元大07購07
085647 -48000 台達電統一0A購02
030943 -49000 申豐群益0C購02  
030228 -49000 復盛凱基0B購01  
031498 -49000 台積電元大0A購11
033435 -49000 偉詮電元大11購01
035204 -49000 愛普元富15購01  
034940 -49000 技嘉群益0C購04  
035100 -49000 大成鋼元大0B購13
033973 -49000 台積電凱基0C購12
06458P -49000 強茂中信09售01  
06716P -49000 南電中信0B售02  
085394 -49000 元石油元大08購01
082310 -49000 臺股指元大0A購07
084482 -49000 金像電凱基08購02
084202 -49000 華邦電元大07購18
079977 -49000 景碩群益07購01  
031565 -50000 岱宇凱基0B購01  
035644 -50000 旺宏群益0C購07  
035952 -50000 中石化元大0C購03
031757 -50000 鈺齊凱基12購01  
032621 -50000 臺股指元大0C購05
032590 -50000 中環元大0A購01  
030998 -50000 惠特元富0B購01  
031030 -50000 美律凱基0A購02  
030593 -50000 美指2X元大0A購01
033173 -50000 長榮永豐0B購01  
033847 -50000 華新永豐0B購02  
089152 -50000 T50反1元富0C購07
089341 -50000 鴻海元大12購01  
088896 -50000 立積凱基0B購01  
088689 -50000 廣宇元富0C購03  
088465 -50000 仁寶元富09購02  
089692 -50000 緯創元大09購06  
087134 -50000 聯電國票0A購01  
087358 -50000 滬深2X兆豐0B購01
087415 -50000 興富發統一0B購01
087286 -50000 美律元大0B購01  
087989 -50000 SGBR2X群益09購02
086476 -50000 台郡兆豐09購01  
086831 -50000 友達元大0C購04  
086859 -50000 滬深2X國票0A購04
086093 -50000 中橡永豐08購01  
086249 -50000 和碩麥證08購01  
06433P -50000 鴻海元大09售11  
06420P -50000 臺股指國票09售18
06585P -50000 祥碩凱基09售05  
05637P -50000 臺股指中信0B售04
05593P -50000 萬海元富08售02  
06125P -50000 台灣50中信09售04
06222P -50000 台積電元大09售10
06305P -50000 台積電元大08售26
033796 -50000 台郡元大0C購02  
035129 -50000 中鋼統一0B購05  
034477 -50000 中鋼元大0B購07  
04258P -50000 精元元富08售02  
035976 -50000 惠特元大0C購01  
033907 -50000 群創統一12購01  
034942 -50000 聯詠群益11購02  
035332 -50000 台表科元大0B購03
035019 -50000 中興電凱基0B購04
033587 -50000 萬海凱基15購01  
033562 -50000 燁輝永豐0B購02  
033708 -50000 台玻國票0C購01  
033667 -50000 臻鼎統一13購01  
068409 -50000 緯穎元富07購01  
06841P -50000 台灣50元大11售06
079766 -50000 為升富邦08購01  
080137 -50000 台達化凱基06購01
080823 -50000 佳世達永豐06購02
080698 -50000 精英凱基07購01  
080665 -50000 長華元大06購02  
080617 -50000 智邦元富09購04  
080409 -50000 貿聯元大08購01  
077862 -50000 京元電富邦07購01
073564 -50000 台積電元大07購01
07275P -50000 玉晶光元大0C售06
084066 -50000 亞德客元大07購06
084451 -50000 英業達永豐08購01
083417 -50000 中工永豐07購01  
083280 -50000 台積電元大07購24
083326 -50000 台達電統一09購04
083284 -50000 瑞昱元大07購07  
081459 -50000 精英元富08購01  
081903 -50000 英利凱基08購01  
082272 -50000 台達電元大07購04
085354 -50000 禾伸堂永豐08購01
084946 -50000 裕隆凱基08購02  
084943 -50000 南電元大08購04  
085120 -50000 致伸元大08購01  
085223 -50000 SGBR2X元大08購02
085636 -50000 亞光凱基09購01  
035558 -51000 群創統一0B購17  
031551 -51000 致新中信0A購01  
033113 -51000 欣興富邦0C購01  
031442 -51000 佳世達麥證0C購01
086446 -51000 圓展永豐09購01  
088040 -51000 中興電元大0A購02
087395 -51000 華新科元大11購04
089596 -51000 鴻海群益0C購04  
2250 -51000 IKKA-KY         
035436 -51000 欣興元大0C購02  
034784 -51000 鴻海國泰11購05  
034394 -51000 和碩元大0B購02  
034703 -51000 愛普群益12購03  
06572P -51000 台灣50元大0C售03
06449P -51000 南電凱基09售07  
085069 -51000 恆大永豐08購01  
07242P -51000 臺股指國票0B售21
079214 -51000 聯電凱基0A購02  
6438 -51000 迅得            
2356 -51318 英業達          
031546 -52000 和桐中信0A購01  
031062 -52000 冠德元大0A購01  
035560 -52000 群創統一0B購19  
088502 -52000 友達元大09購15  
089566 -52000 美食統一0B購02  
088107 -52000 儒鴻富邦0A購01  
086769 -52000 佳世達凱基11購01
2832 -52000 台產            
06709P -52000 臺股指元大09售18
088625 -52000 界霖永豐09購02  
05552P -52000 臺股指中信0B售01
034502 -52000 泰山凱基0B購01  
034788 -52000 大立光國泰11購02
081979 -52000 漢唐元大07購01  
8422 -52000 可寧衛          
035615 -53000 台聚國票0C購02  
031227 -53000 臺股指凱基0B購06
031682 -53000 中石化中信0C購01
031745 -53000 台揚凱基14購01  
086588 -53000 華碩國票09購01  
086176 -53000 日月光元大0C購02
087301 -53000 巨大元大09購01  
087581 -53000 微星元大0B購01  
087187 -53000 聯發科群益09購04
034384 -53000 國巨元大0B購10  
035452 -53000 微星國票0C購02  
06640P -53000 立積群益09售01  
033971 -53000 台積電凱基0B購10
034062 -53000 裕民國票0C購01  
034639 -53000 聚鼎元大0B購01  
081907 -53000 金像電凱基08購01
083667 -53000 聯電統一09購03  
080788 -53000 永光凱基09購01  
085013 -53000 宏碁元大08購04  
030679 -54000 台達化兆豐0A購01
087140 -54000 瑞昱國票0A購01  
085787 -54000 台光電元大09購01
035226 -54000 貿聯康和0B購01  
033421 -54000 智原永豐0B購02  
035185 -54000 國巨元富12購09  
068777 -54000 台積電元富08購02
071717 -54000 瑞昱元富09購01  
085078 -54000 亞光永豐08購01  
030542 -55000 健和興凱基0B購01
031793 -55000 聯電國票0B購03  
031815 -55000 智邦元大0A購02  
035914 -55000 華邦電永豐0C購01
032721 -55000 友達元富0A購06  
087135 -55000 聯電國票0B購01  
087026 -55000 聯電中信0B購01  
2233 -55000 宇隆            
071341 -55000 微星元富09購01  
033487 -55000 華通統一0B購01  
033597 -55000 金像電兆豐0C購01
035994 -55000 智原國泰12購01  
033788 -55000 榮運元大0C購01  
06653P -55000 鴻海元大0C售07  
06592P -55000 臺股指凱基0C售14
06046P -55000 玉晶光元大07售11
06293P -55000 聯電台新08售02  
080355 -55000 台灣50元富09購03
074470 -55000 致新元富0A購01  
078815 -55000 立積凱基08購01  
030528 -56000 香港2X凱基0B購01
030775 -56000 友達麥證0A購02  
030664 -56000 群創永豐0A購04  
032333 -56000 台積電群益12購04
087107 -56000 宏碁元大0B購01  
087684 -56000 旺宏元大09購07  
085960 -56000 華邦電凱基08購08
3057 -56000 喬鼎            
033805 -56000 台航富邦11購01  
035098 -56000 群創凱基11購05  
079125 -56000 臺股指凱基09購05
084521 -56000 崇越元大08購01  
1210 -56860 大成            
030504 -57000 矽格兆豐0B購01  
032547 -57000 群創凱基0A購09  
087729 -57000 榮成元富09購01  
088198 -57000 智易群益0A購01  
035099 -57000 元翎凱基11購01  
034865 -57000 上緯控元大11購01
03493B -57000 臺股指凱基08熊17
035310 -57000 允強元大0C購03  
034111 -57000 華邦電群益0B購08
033404 -57000 聯發科中信0B購05
034309 -57000 富邦金永豐0B購02
05709P -57000 華邦電元大07售10
07064P -57000 大亞群益0B售03  
081503 -57000 台勝科凱基08購01
3533 -57679 嘉澤            
031797 -58000 金像電國票0B購01
032874 -58000 國巨凱基0A購05  
035592 -58000 聯電元大0C購10  
1225 -58000 福懋油          
089795 -58000 巨大麥證09購01  
089858 -58000 南電元大0B購02  
1531 -58000 高林股          
06997P -58000 欣興凱基0B售03  
034289 -58000 禾伸堂兆豐0C購01
035744 -58000 愛普國票0B購02  
035409 -58000 群創康和0C購01  
034988 -58000 微星群益0C購01  
034506 -58000 台光電凱基0C購01
079679 -58000 創意元大06購04  
032128 -59000 東鋼凱基12購02  
031700 -59000 和桐永豐0A購01  
00709 -59000 富邦歐洲        
031173 -59000 國喬永豐0A購01  
089951 -59000 台灣50元大0A購18
088457 -59000 玉晶光統一0B購05
088316 -59000 南電凱基0A購03  
086195 -59000 京元電凱基08購03
086574 -59000 聯茂元大09購02  
034063 -59000 晶技國票0C購02  
06789P -59000 群創凱基0A售03  
078600 -59000 臻鼎元大07購01  
085162 -59000 大立光凱基0A購03
031214 -60000 全新凱基0A購02  
030224 -60000 康普凱基12購01  
030080 -60000 台勝科群益11購01
030493 -60000 惠特永豐0A購01  
030294 -60000 立積元富0A購05  
030284 -60000 威盛元富11購01  
033358 -60000 上銀群益0C購01  
035648 -60000 南六群益0B購01  
032106 -60000 裕民永豐0A購02  
032478 -60000 台積電第一14購04
033081 -60000 台積電統一14購01
032928 -60000 宏達電國票0A購02
03759C -60000 臺股指元大15牛01
035041 -60000 大成鋼國票11購01
086916 -60000 S&P反1中信0B購01
085930 -60000 景碩日盛08購01  
085786 -60000 華邦電元大0C購02
085811 -60000 SGBR2X群益08購01
087748 -60000 南帝國票0A購02  
088724 -60000 欣興凱基0C購02  
089916 -60000 達運凱基11購01  
05808P -60000 T50正2國票08售07
035246 -60000 群創群益0C購07  
035746 -60000 愛普國票0C購02  
034268 -60000 日月光國票11購01
034335 -60000 富邦金群益11購03
034238 -60000 台玻統一13購01  
035004 -60000 台積電元大0C購12
068416 -60000 致茂中信07購01  
077284 -60000 力麗元富06購01  
073508 -60000 松翰元富0A購01  
083060 -60000 凱美永豐07購01  
084275 -60000 同欣電國票08購03
084007 -60000 聯電統一09購07  
035857 -61000 華新科台新0B購01
032530 -61000 宏碁凱基0A購02  
030393 -61000 鴻海元大11購06  
030387 -61000 直得元大0A購02  
089470 -61000 宏達電國票09購02
033601 -61000 和碩兆豐0C購01  
085091 -61000 國巨凱基08購10  
030492 -62000 康舒永豐0A購01  
035081 -62000 聯詠第一15購01  
034430 -62000 儒鴻凱基13購01  
086960 -62000 國巨永豐09購01  
036045 -62000 新唐元富0C購01  
036078 -62000 台達化元大12購01
035193 -62000 京元電元富0B購01
035097 -62000 台驊控凱基11購01
085500 -62000 聯詠凱基09購02  
082334 -62000 乙盛統一0B購01  
077065 -62000 祥碩統一09購01  
080769 -62000 長榮元大06購25  
034439 -63000 國巨凱基0B購04  
033850 -63000 裕隆永豐0B購01  
035570 -63000 聯發科元富12購11
00674R -63000 期元大S&P黃金反1
031131 -63000 群創統一0C購04  
035865 -63000 聯發科元富13購01
035886 -63000 南亞科國票11購01
032847 -63000 矽統永豐0A購02  
085900 -63000 南電國票09購02  
086365 -63000 義隆康和09購01  
088023 -63000 圓剛永豐09購01  
087971 -63000 儒鴻凱基09購01  
087931 -63000 國泰金統一0B購03
089272 -63000 南電日盛09購02  
035299 -63000 萬海富邦0C購04  
033611 -63000 技嘉群益0C購02  
034074 -63000 亞德客元大0B購02
05330P -63000 臺指2X國票08售02
031105 -64000 聯發科群益0A購02
088333 -64000 可成元大09購04  
089972 -64000 聯發科元大0A購04
2421 -64000 建準            
033570 -64000 東鋼第一15購01  
03498B -64000 臺股指凱基09熊32
033947 -64000 聯電國票0C購03  
034938 -64000 國巨群益0B購05  
034918 -64000 國巨麥證0B購02  
07080P -64000 富邦金凱基0B售04
080709 -64000 潤泰全凱基09購01
076738 -64000 台積電凱基08購05
077244 -64000 聯電元大07購02  
030669 -65000 啟碁永豐0A購01  
032190 -65000 微星群益0B購01  
033167 -65000 新纖永豐0B購01  
031929 -65000 聚陽元富11購01  
088665 -65000 華碩元大11購01  
089519 -65000 景碩元大0A購01  
087787 -65000 奇鋐永豐09購01  
087077 -65000 京元電統一0B購01
085799 -65000 嘉澤元大08購02  
06783P -65000 大成鋼元大0A售04
06728P -65000 台灣50元富09售05
084226 -65000 矽格元大07購04  
084134 -65000 長興永豐07購01  
035636 -66000 華邦電富邦12購01
032036 -66000 台達化國票0B購01
032243 -66000 台達化元大0B購03
030112 -66000 台勝科永豐0A購01
031333 -66000 全新元大0C購01  
089139 -66000 宏達電元大09購01
2239 -66000 英利-KY         
3028 -66000 增你強          
05966P -66000 臺股指凱基0A售03
034669 -66000 台積電凱基0C購13
035115 -66000 旺宏兆豐0B購02  
077720 -66000 景碩元大07購01  
031704 -67000 中橡永豐0A購01  
087130 -67000 榮成國票0A購01  
087297 -67000 瑞儀元大09購01  
087743 -67000 元石油國票0B購01
084143 -67000 燿華永豐07購02  
084450 -67000 宏碁永豐08購01  
4904 -67903 遠傳            
086208 -68000 南電凱基08購06  
034851 -68000 中橡元大0C購01  
035408 -68000 友達康和0C購01  
035439 -68000 群創元大0B購15  
033987 -68000 旺宏兆豐0B購01  
084667 -68000 聯發科國票08購10
080655 -68000 潤泰全元大09購02
085158 -68000 友達凱基08購09  
085244 -68000 瑞昱康和08購01  
00739 -68759 元大MSCI A股    
032703 -69000 新光金兆豐0A購02
031938 -69000 SGBR2X元大14購01
035930 -69000 聯成凱基0C購01  
03740C -69000 聯發科富邦0C牛01
085751 -69000 玉晶光永豐08購04
086832 -69000 聯發科元大09購04
087167 -69000 南電永豐09購03  
034604 -69000 聯發科統一0B購08
034131 -69000 亞光兆豐0B購01  
06316P -69000 臺股指群益08售12
06737P -69000 聯詠元大09售16  
06714P -69000 聯詠中信09售04  
06457P -69000 緯穎凱基09售01  
035355 -69000 聯電兆豐0C購03  
035153 -69000 群創統一0C購12  
033903 -69000 華新科統一11購02
07048P -69000 富邦金元富12售05
083503 -69000 台達電元大07購09
031705 -70000 正新永豐0A購01  
031658 -70000 智邦元大0A購01  
031639 -70000 正隆元大0A購02  
030236 -70000 佳格永豐0A購01  
030575 -70000 國巨富邦0B購02  
087985 -70000 松翰凱基0A購01  
086947 -70000 群創元大09購10  
086189 -70000 大成鋼凱基0C購01
089845 -70000 凌陽元大09購01  
089481 -70000 聯發科富邦0A購04
088344 -70000 智易元大09購03  
034751 -70000 愛普元大13購01  
033526 -70000 宏達電國票0B購01
06648P -70000 台灣50凱基0A售05
06140P -70000 台積電中信0A售05
05306P -70000 華邦電元富09售03
034267 -70000 健策國票0C購01  
083937 -70000 南六中信07購01  
083609 -70000 漢唐兆豐08購01  
084844 -70000 大立光元富0C購01
084052 -70000 南電國票08購05  
080647 -70000 強茂元大06購04  
080076 -70000 敬鵬元大07購01  
076202 -70000 富邦金國票07購02
084925 -70000 台積電元大09購11
030967 -71000 華通元大0B購01  
1540 -71000 喬福            
086372 -71000 滬深2X國票0A購02
087521 -71000 華新科凱基11購01
035329 -71000 聯詠元大12購02  
035108 -71000 愛普元大12購01  
034549 -71000 矽創統一0C購03  
080714 -71000 旭富凱基09購01  
035638 -72000 玉晶光富邦13購01
031875 -72000 金寶凱基0A購01  
033013 -72000 微星麥證0A購01  
035567 -72000 旺宏元富0C購02  
087330 -72000 玉晶光永豐09購01
088610 -72000 宏碁永豐09購01  
089585 -72000 寶成永豐09購01  
06493P -72000 國巨凱基09售10  
07054P -72000 富邦金元大0B售05
084033 -72000 瑞昱元富0A購03  
083517 -72000 旺宏元大07購05  
035602 -73000 開發金元大0C購01
033876 -73000 亞聚元富0B購01  
031747 -73000 華碩凱基11購02  
087586 -73000 華新科元大0C購02
085998 -73000 健和興元大08購01
066479 -73000 國巨元富07購01  
034164 -73000 友達永豐0B購03  
035009 -73000 華新科元大0B購04
075585 -73000 聯發科國票08購03
077595 -73000 台表科統一08購01
035916 -74000 友達永豐0C購01  
032738 -74000 正新凱基0A購01  
089186 -74000 台積電凱基13購04
088676 -74000 晶碩元大0A購01  
089802 -74000 瑞儀元富09購01  
034109 -74000 華邦電群益0B購06
033794 -74000 帆宣元大0C購01  
033763 -74000 奇力新凱基0C購01
077275 -74000 漢唐統一07購01  
081095 -74000 緯穎中信0A購01  
084744 -74000 健策元大08購02  
032842 -75000 中纖兆豐0A購01  
032977 -75000 TPK元大0A購01   
035814 -75000 聯陽凱基0B購02  
031881 -75000 京元電凱基12購01
2390 -75000 云辰            
088809 -75000 華碩元大09購04  
089044 -75000 漢唐群益09購02  
086731 -75000 亞德客中信0A購01
087482 -75000 日電貿永豐09購01
087477 -75000 恆大永豐09購01  
034900 -75000 國喬元大0B購04  
05058P -75000 聯電國泰07售06  
068411 -75000 世紀鋼元富07購01
071902 -75000 京鼎元富07購01  
084449 -75000 仁寶永豐08購01  
081004 -75000 健鼎永豐07購01  
080974 -75000 華邦電元大07購07
035858 -76000 群創台新0B購01  
00650L -76000 FH香港正2       
087387 -76000 旺宏元大11購01  
086575 -76000 台郡元大0B購01  
089159 -76000 群創元富09購09  
088895 -76000 立積凱基0A購01  
089982 -76000 聯詠元大0C購06  
2851 -76000 中再保          
07132P -76000 臺股指中信13售01
034886 -76000 健策群益0B購02  
03497B -76000 臺股指元大0A熊18
078205 -76000 同欣電元大07購01
083744 -76000 奇鋐國票08購02  
085357 -76000 景碩永豐08購01  
4906 -76000 正文            
3550 -76551 聯穎            
030561 -77000 長榮統一11購01  
033367 -77000 晶技國票0C購01  
035529 -77000 宏達電群益0C購05
087118 -77000 群創元大0A購03  
087745 -77000 SGBR2X國票0A購02
033706 -77000 永光國票0C購01  
9940 -77000 信義            
1536 -77559 和大            
2383 -77648 台光電          
035634 -78000 中鋼富邦13購03  
030521 -78000 威鋒電群益0B購01
088962 -78000 聯詠國票0A購02  
087716 -78000 元大金統一0B購01
086642 -78000 群創凱基0A購01  
036095 -78000 晶相光元大0C購02
034818 -78000 開發金群益11購02
034693 -78000 宏碁群益0C購02  
06468P -78000 大成鋼元富09售01
07171P -78000 聯詠群益0C售03  
084136 -78000 華通永豐07購01  
082319 -78000 鴻海統一09購05  
031892 -79000 立積凱基0A購05  
032564 -79000 榮運群益0A購02  
085874 -79000 京鼎元富08購03  
086320 -79000 南電凱基09購05  
087252 -79000 南帝國票0A購01  
087278 -79000 台化元大0B購01  
06771P -79000 景碩群益0A售01  
06120P -79000 台灣50元大0A售01
035331 -79000 台表科元大0B購02
035190 -79000 華邦電元富0C購03
035336 -79000 聯電元富0B購03  
033616 -79000 富邦金群益11購02
082790 -79000 聯發科元富0A購05
080119 -79000 台苯國票07購01  
080246 -79000 大立光元大08購03
032500 -80000 台船永豐0A購03  
035837 -80000 凌陽元大0B購01  
030709 -80000 群創群益0B購06  
030730 -80000 台積電元大11購08
030015 -80000 聯鈞元富11購01  
030155 -80000 玉晶光富邦0C購01
031123 -80000 友達統一0C購01  
035628 -80000 同欣電國票0C購01
087241 -80000 佳世達兆豐0A購01
086303 -80000 台化凱基09購01  
086878 -80000 精成科國泰0B購01
088912 -80000 立積群益0A購01  
089944 -80000 界霖永豐0A購01  
034706 -80000 長榮元富0B購04  
04910P -80000 台灣50元富08售04
035972 -80000 愛普元大0C購03  
068031 -80000 致茂元富07購01  
06402P -80000 祥碩元大08售09  
034683 -80000 長榮第一15購01  
035745 -80000 愛普國票0C購01  
078112 -80000 致茂元富0C購01  
078526 -80000 全新凱基08購01  
076613 -80000 南亞科國票07購01
076787 -80000 台表科元富08購02
082995 -80000 臺股指元大08購08
082349 -80000 國巨富邦08購05  
081335 -80000 致茂群益09購02  
081349 -80000 南亞凱基08購01  
083391 -80000 滬深2X中信09購02
2439 -80100 美律            
033270 -81000 華邦電富邦0B購01
030141 -81000 台勝科凱基14購01
030241 -81000 鴻海永豐0A購03  
030417 -81000 潤泰全元大0A購01
035817 -81000 微星兆豐0B購01  
035887 -81000 台驊控國票11購01
1730 -81000 花仙子          
088958 -81000 凌陽國票0A購01  
087144 -81000 聯詠國票09購02  
3030 -81000 德律            
035313 -81000 智邦元大0B購01  
07033P -81000 健策元大0B售04  
06838P -81000 臺股指群益0A售08
8404 -81000 百和興業-KY     
035629 -82000 南電國票0C購01  
033068 -82000 全新凱基0C購01  
031054 -82000 瑞昱元大0A購03  
089142 -82000 健和興元大09購01
089920 -82000 臺股指凱基0C購20
035192 -82000 南亞科元富0B購02
034870 -82000 矽創元大0B購06  
034702 -82000 愛普群益12購02  
034512 -82000 百和凱基0B購01  
034481 -82000 國巨元大0B購12  
034592 -82000 中鋼統一0B購03  
034118 -82000 祥碩群益0B購02  
082416 -82000 瑞昱永豐07購01  
081168 -82000 台化永豐07購01  
030500 -83000 晶技兆豐0B購01  
032910 -83000 南亞國票0A購01  
032119 -83000 華夏凱基0A購01  
035492 -83000 國巨國泰12購01  
033851 -83000 國產永豐0B購01  
088825 -83000 精成科元大09購03
086254 -83000 欣興中信0A購01  
06403P -83000 T50正2凱基0A售02
034397 -83000 緯穎元大0B購01  
035324 -83000 萬海元大0C購08  
035366 -83000 萬海統一11購05  
035427 -83000 聯發科元大0C購12
06870P -83000 臺股指凱基0A售13
080240 -83000 長榮元大06購16  
079850 -83000 緯穎元大06購03  
079443 -83000 T50反1元富0C購01
075530 -83000 台積電國票08購03
083003 -83000 聯電凱基0A購03  
085157 -83000 宏碁凱基08購04  
086520 -84000 友達凱基09購08  
087185 -84000 旺宏群益0B購04  
087032 -84000 華夏凱基09購02  
